Dam_Name,Region,Water_Level_m,Water_Inflow_cms,Water_Outflow_cms,Reservoir_Capacity_percent,Sedimentation_Rate_m_per_year,Temperature_C,Humidity_percent,Wind_Speed_kmh,Soil_Type,Evaporation_Rate_mm_per_day,Water_Usage,Water_Quality,Dam_Health
1767,7,0.46308593529803777,-1.0516385002405997,-1.0978208629426285,0.0,-0.33987169697428554,1.238421449143349,-0.5362938033166479,0.7712033951552715,0,0.022797881814023247,0,1,0
373,43,-1.6657397539304826,-0.8891799332571563,0.4773232394502873,0.0,-0.24750560526315712,0.7375992899834081,0.8941167333964195,1.3254044363238369,0,1.3669651691853415,0,0,1
933,26,0.7107649449670624,-0.731971437447964,0.10875996574578996,0.0,0.28535015420577897,1.3064865422731977,-0.21832128153498578,0.6291133753330251,0,-0.2741231358923846,1,0,0
745,6,-0.9149641896352676,-1.4838486400796191,-0.636371147756144,0.0,-0.44712095290953724,-1.5925055544040834,-1.1738250947499815,-1.608414594749561,0,0.21654791168215107,0,0,1
389,33,1.7240060104432213,0.18364012218986409,-0.07745661554172008,0.0,-0.6199903891322444,0.7835217350017597,-1.464594015104779,1.6729591556484726,0,0.5018580971727803,2,0,0
872,0,0.44568275373105976,0.3454481754208024,1.2096727491988235,0.0,-1.1734482202176142,1.150555593278286,-0.4070989487657914,-1.3152676617682821,0,-1.6211004553467139,1,0,1
1049,28,0.40999115497683214,2.331589407959201,-0.07745661554172008,0.0,-1.1734482202176142,0.030746508703430993,1.4812635704255297,0.029080795565767273,1,-0.2562922059472623,2,0,1
55,8,-1.0692546201759567,-1.4354808791867069,-1.2634580408910931,0.0,1.2930364319463639,0.14718264441302042,0.14659250950282063,0.029080795565767273,2,-1.1894587926288305,0,1,0
687,40,2.0407979523201183,-0.33182009964512804,-0.15882547986249054,0.0,1.6049938545952454,-1.5736908029731786,-0.5406753255976254,0.9237750239076427,1,0.17145632415062978,0,1,0
1054,40,0.6608129370374,-0.34916961140616937,0.3530762026880633,0.0,-0.09853271185655867,-0.7937531964618879,-1.318129837338908,-1.2804548274219458,0,-1.3234530249272787,0,0,0
471,37,1.4889588667049858,0.6475987621493402,-0.31405544967000815,0.0,-1.1734482202176142,-1.6866917279454823,0.33839605009327894,0.04837872928770931,0,0.5807046482255561,1,0,1
625,6,-0.006067363536088063,0.7299068873892899,-0.22809173812418043,0.0,-0.03960497531979584,-1.5220063588941581,0.29675633927209294,-0.5659742375499064,0,-1.6792968568132025,0,1,0
733,2,-0.993342452734483,0.0504229545690653,0.027304476424363105,0.0,0.2227352258822624,1.616622973327426,1.0771917751280493,-0.5155239852698498,0,-1.3084432651415068,0,0,0
292,13,-0.152937560416463,0.9080225313242484,1.3338790196682138,0.0,-0.8210777765728523,-0.5367807475258541,-1.0681948756334172,0.5257886487915376,2,0.7011109053554584,2,0,0
2166,47,0.9294555037063544,2.658070431812713,1.2333962454134018,0.0,-0.8530237650254485,1.3023191631227315,-0.7471995691509762,1.3803306285813655,2,0.09763340858609484,1,0,1
182,12,-0.5230685534039039,1.7773908083769467,2.3265902927470092,0.0,-0.6547298682165503,1.6250491256437993,-1.4406622349715823,0.21897147722311697,1,-0.7636613413053837,0,0,1
404,26,1.0549597308444085,-0.5832277707068144,0.9437799441981658,0.0,-1.1734482202176142,1.5672334000703907,-0.7308885231378827,0.029080795565767273,0,-1.1197993770009733,0,0,1
1280,6,0.5975280414919738,-1.5640785360581526,-0.09791107674442306,0.0,-0.9509057018837735,1.3504093551329612,0.02007767996542582,0.5789224487834177,1,0.49839593446549546,0,0,0
1807,34,-1.0193843187307485,-0.4603080977048861,0.37385671973809226,0.0,-1.159237891052167,1.3966289429374237,1.6649002050428654,0.19252954686043056,0,-1.0310141442844898,0,0,1
713,6,-0.07651644801696174,-1.031581543417494,-0.4005176484938184,0.0,-0.5639094081571429,-0.7378466053452383,0.5507749007084891,-0.661179579745097,1,1.697329771250885,0,1,0
2037,6,0.8453357204943343,0.4454574223154727,0.2955891124209776,0.0,-1.1734482202176142,-1.2224198079055089,1.0158545844105533,-0.4231091793841456,1,1.2935148192452768,1,0,1
767,38,0.20802443941927382,-1.2789754787270957,-1.5792729721698544,0.0,1.502611755248249,0.49616699990062163,-0.622802855492236,-0.6436156905371052,2,-1.2882187196177606,0,0,2
1783,24,1.5148078073738112,-0.10821682641879193,0.10192266291283932,0.0,0.5972270447736114,-0.036387894688528696,-1.271284525264429,1.49358410372148,1,1.25793612911825,2,1,0
535,13,-0.6654633664032445,0.8538884572372342,-0.7107147490068233,0.0,1.180169459840007,-1.4081736175684396,-0.8692655010190223,1.1708367943218063,0,0.022797881814023247,0,0,0
170,22,0.24154084129181977,-0.13765919559803624,-0.5926916782252324,0.0,1.1565455438665821,0.6310303656920654,-0.8701692730620596,0.29268263392681015,0,-0.03501138334923546,1,0,0
1614,12,-0.0008608131307848504,1.2096461229093582,-0.07745661554172008,0.0,-0.8946034226006745,1.2846742193933733,-0.5656164263398521,1.3831738412265464,0,-1.335799976724639,1,0,1
1946,43,-0.2598533554729514,-2.0160396598613053,-1.7809029755005237,0.0,0.29399160213372894,0.39019375734322004,1.2828647263712034,1.5297950437770724,0,1.2801421370464743,0,0,0
810,36,-0.7514256152433189,-0.37754124580611653,-0.6999271558516359,0.0,0.35995139168182827,0.26604490182244117,1.752737261553623,-0.9771965351828332,1,0.4550322173605248,0,0,0
1180,0,-0.0008608131307848504,-0.07530036009889558,0.9515301757410003,0.0,0.5411989077723139,-0.20322462362089866,-0.5590696192222568,0.7833257982313138,1,-0.13840218248223482,2,0,0
1094,23,-0.2528432829028878,-0.01449127559536891,0.4091077006666867,0.0,-0.3374589638040647,-0.12558988639716773,0.02007767996542582,0.3987876436369618,1,-1.6244190463596648,0,0,0
2091,1,-0.37286203960867426,0.6135046158461701,1.3896031199502683,0.0,-0.8287079795137294,-1.2683054292470108,-1.0923233510990744,-0.8294396027533765,0,-0.4339011674307073,1,0,1
2184,19,-1.2238551522105832,-0.06869583281965749,-0.977544456178967,0.0,-0.4698370261045117,-0.18396300220762413,1.5000190632177663,0.7027309166848438,2,-0.2918444850196826,0,0,0
236,19,1.2215133909982074,-0.4200707923002061,0.0109734100778497,0.0,0.32093774684398596,0.5545275045620516,-1.0744805033231843,-0.30934312269466113,1,-0.7360752422182393,2,1,0
1912,32,-0.4371061527220337,-0.4618269633064587,-0.8385909258987938,0.0,0.7492423300152525,-0.23049791995015992,0.8513425206971946,1.1973766983499372,1,1.370491215995599,0,0,0
1174,7,0.06120071726883221,0.005799889435392411,-0.2487952531608249,0.0,-0.5563783821334606,-0.7582543985171293,-0.5436231916180645,1.0598457321065897,2,-0.544235799828859,0,1,0
1191,44,0.02068188863892781,0.8005768509382074,0.6416035233877682,0.0,1.7148178432796157,-0.7436622438309142,-0.4738586031785366,-1.0141885781200415,1,-1.1408020628344238,2,1,0
1802,31,-0.6192601262526284,0.005799889435392411,-1.385495062175622,0.0,0.4849646888432025,-0.9328622732419191,-0.1572529584946284,-1.111859798562522,2,0.0020267750026683926,2,1,0
1082,41,1.1256811302867717,0.005799889435392411,-0.07745661554172008,0.0,-0.748678729817475,-0.5444404785645046,1.30833546949156,0.7841379401469173,1,0.9859476760685902,0,0,0
202,29,0.4058921648407266,-0.011226899204328518,0.5062978958075379,0.0,-1.1734482202176142,0.0037101832907062817,-1.2865505010974105,0.1901455136678255,2,-0.4505362301676133,1,0,1
1366,26,-1.1534499660687214,-0.5818903811580836,0.8821390066225916,0.0,-1.1734482202176142,0.023925467651445334,-1.5935358104527968,0.21404990418766,1,0.022797881814023247,0,0,1
2112,26,1.4086160245042525,0.6219204773471503,-0.3815320387475383,0.0,-0.834476814556981,-0.9096702271342384,-0.34860556042453916,0.9076677038202884,0,-0.6855903482067071,1,0,1
108,22,-0.04223551995397767,-0.799695951739552,-1.7879445845521666,0.0,0.028771084274788795,-0.4013160663325067,-1.5898973706466055,1.2715259344486982,1,0.7697493364405109,0,0,0
688,22,-0.20024722192557035,0.6428104922730417,0.5493230037970663,0.0,-0.9171747725614904,-1.3832164119719743,0.6745074918916291,-0.9161481730008584,0,0.5909973072904913,0,0,1
1016,34,1.1668510912177568,0.19340456909730425,0.9342180305293816,0.0,-0.812872448952693,1.4290135071405934,0.9350658800070957,0.20813201400831385,2,0.6331332525911281,0,0,0
413,33,0.9217667865981363,0.5270950042998392,-0.9219522140426609,0.0,1.2313414166229373,1.6980284025692753,0.8760107103153961,1.334823510201588,1,-1.2036227690649277,1,1,0
874,48,1.6253818917447302,0.005799889435392411,1.1107901557580593,0.0,-1.1734482202176142,-0.5316316611989644,1.494081593952208,-0.744099872187075,0,1.3589369976179335,0,0,1
1427,21,0.025379196355250124,1.191378208012954,1.389777004506592,0.0,0.014607075388078592,1.190565015753751,0.8919861077023399,-1.3949097685930114,0,0.3004072973076738,1,0,0
1371,7,-0.2880821777461284,0.9892337113222657,-0.6624783289747288,0.0,-0.24323245677905947,-0.8527827215567052,1.5647502071570225,-0.9379559385010813,1,0.022797881814023247,1,0,0
1387,11,0.3476515533481921,0.4876312603652887,-1.284857066451573,0.0,2.054348646645368,-1.4877759822025194,-1.0971662386722232,1.5930277574567644,2,-1.1475055025809557,0,1,2
1829,29,0.91273175193368,-1.2223557296572094,0.12366492493274049,0.0,-1.1734482202176142,-1.6442744816758064,0.0018751222093789492,-0.12235875252388309,0,0.993262026514235,0,0,1
591,6,-1.116632748860977,2.5551166700578247,2.2677724368776517,0.0,-0.5090342279431568,0.37957003591745797,1.7720346701201228,-0.27828533328427574,1,0.03176516814964672,0,0,0
287,11,-0.7883560671206213,0.971399522529927,-0.17504141732608236,0.0,1.7357791396966726,-0.19347187696643392,1.3589721016837015,-1.5836271283732155,2,1.4760185092929325,0,1,0
1742,35,-1.5944368956794204,0.42426435214653047,-2.516830206513917,0.0,1.7969213241046214,1.1281727833197075,-1.6801535251409245,0.6099932456596339,2,-1.3795430677936418,0,1,0
747,38,-0.48628270216039554,-1.2715274185397163,-1.0004795111080917,0.0,-1.066250393793051,-0.881944976289884,1.3343106993531069,0.32990000860129937,2,0.08490525658011151,1,0,1
2197,10,0.6580470955576385,-0.16259293408966086,0.9803469330607645,0.0,-1.1734482202176142,-0.6686355156570428,0.7107383242920938,0.2791196524317218,0,0.38736478164086513,0,0,1
416,34,-1.2483506192767808,-0.11448109105456301,-0.8823821418362967,0.0,0.626696818809938,1.2222037575818196,-1.1772616851436737,-1.3730012408883219,1,1.7476701661724778,0,1,0
1538,27,-1.3975742390528934,1.347775434583743,-0.35083305432670847,0.0,0.028771084274788795,-0.019981515887148096,-1.6970388185425633,-0.5144968766160425,2,-1.2575463975052819,1,1,0
72,24,0.203878564063987,-0.784756850445617,-0.0956158634982633,0.0,0.31929492151437056,1.159945383932737,-0.8577766698594703,1.1201922370687294,1,0.3977974411395815,1,0,1
2098,18,0.8614336388828955,-0.3079846553496817,-0.5837945551310502,0.0,0.6065834608659113,-0.43672665105677105,0.02007767996542582,-1.1436235211470218,2,-0.08147301474524962,1,1,0
1811,42,-1.211177622781026,-2.498856742134605,-1.2402895049867688,0.0,-0.995136060070003,-0.35254360229462867,0.6047571644664712,1.3699575886680166,0,-0.8505828207834155,1,0,1
1185,44,1.0615899573229979,1.8011130268505906,-0.6306606265580902,0.0,1.1873838030818575,-1.1672167882532072,1.505251819761615,-1.3333840982025102,0,1.5488289703363878,0,0,0
373,40,1.2950977256102734,-0.1384112268455925,-0.034835678294088644,0.0,-0.48284968297731096,1.7115074622728559,-0.13034317603964318,1.5923188681821578,0,1.3981454833951352,0,0,1
2101,18,2.094395909271157,-0.13481259978116086,-0.802266684977655,0.0,0.01820690080413086,-0.33817903652196085,-1.0572394355840886,-0.5944508233239006,2,0.7882476303307049,1,1,0
17,6,-0.9360592014654217,0.8241517752380173,1.0928782299382298,0.0,-1.1734482202176142,1.128059710580156,0.02007767996542582,0.5727821212603078,0,0.023678939096640764,2,0,1
993,39,0.016087545828569406,1.7340384129287096,2.3754427600517274,0.0,-1.1734482202176142,-0.2941158786484375,1.771609077722447,0.029080795565767273,1,-0.37979662946407355,0,0,1
456,5,0.42581714839480067,0.6606553905279995,1.522007719146978,0.0,-1.0914587816614347,1.1681693101493025,0.02007767996542582,-0.8834648267962534,0,0.3601533151781787,0,0,1
1799,6,1.4863223445481795,0.3161086566521863,-0.23360714151366618,0.0,0.322803921975836,-1.131180148153142,-1.7589233344047919,1.5385256583018354,1,0.15024168954141837,0,0,0
373,6,-1.3710263885778375,1.0435104278580554,1.8932973306587835,0.0,-1.1734482202176142,-0.979879652562755,-0.7659022118004652,-1.1083995219385148,2,0.31198036514596417,2,0,1
91,41,-0.5424448717918096,-0.5202682239367228,0.6127858506814773,0.0,-0.5456756529543159,-0.647229439104369,1.3965023335823157,0.7034440986920741,0,0.5441495287518535,2,0,0
1282,1,1.491569218968419,1.1046263097258613,-0.5821055048737265,0.0,0.7438275361328747,1.020828185474592,0.12421509485077911,1.6611963709667792,2,1.6416190453791293,0,0,1
1444,39,0.6367942099350122,1.1417118396955699,1.2557738773582419,0.0,-1.1734482202176142,-0.4431545515271176,0.4768577173966675,-1.340388512467067,0,0.8867113515538549,0,0,1
1794,26,-0.370977192142453,1.1121750207254506,0.6276254472979658,0.0,-0.5269506399387964,-0.4941821301751744,1.5157208464652017,-0.34715297110773524,2,-1.133155204427349,2,0,0
714,6,0.733459947959345,-0.7286013981627372,-0.30374618172438717,0.0,-1.1734482202176142,1.762943694460262,0.048368732565032165,-0.969531640229594,0,-0.11631047313094629,0,0,1
398,31,-0.22774886286905313,-0.20910834918134572,0.9639019060869874,0.0,-1.1734482202176142,-0.4038547859906811,1.2143645409068906,-0.9779506359482328,2,0.6243315276034647,0,0,1
884,47,1.2492823200343508,0.22165061584686846,-1.774483238920684,0.0,2.5168556372469095,-0.8831342272639279,-0.628809853207119,-1.3422357560107245,1,-1.1358826371229356,0,1,2
373,48,0.020259740691487994,-1.4792988426471474,-0.9816635683504153,0.0,-0.5214081716970617,0.439623714769174,1.71174017344088,0.029080795565767273,1,1.5155444744421365,0,1,0
1857,39,0.9726784511054698,1.653399038833718,0.05031204950392701,0.0,1.0817180582468127,1.0690991431785313,-1.5066726301042062,0.885749253129775,2,-1.4813099407634482,0,1,0
718,34,1.4798026553979389,-0.044262944202027504,-0.11847576174792969,0.0,-0.8149217130625059,-1.5108354782303854,0.807891374301053,0.638752245902017,2,0.38877204987698444,0,0,0
458,6,0.9674689628065285,0.26861411179758854,-0.6962288996757441,0.0,0.5904907403388235,0.0037101832907062817,0.5776471398719795,1.5190061590657908,0,1.6669447326517748,1,1,0
670,40,0.022180571005656267,-0.6407780268609345,-0.4428811018534288,0.0,1.346868952606176,-1.6301743389225565,-1.1023229636158571,-1.2474389144742635,1,0.7981389397518657,1,0,0
1376,28,0.7259157817238006,-1.4328597019736906,-1.2379796358283233,0.0,0.26809998321194195,0.09829228340165186,-0.39588751807627215,-0.6289073873142866,2,0.6208870077068627,1,0,0
1623,32,-0.2193769644413331,-0.6693246699899538,-0.33252676105231443,0.0,-0.2191959758950277,-0.8506467852996025,-0.6682358881077506,-0.541090882594047,0,1.7421918967467804,2,0,0
1613,37,1.7060641584886018,0.20024727032812203,-0.18628217994031251,0.0,-0.42351225236464135,-0.6757198745834504,-1.4504974632590502,-0.9405880433561581,0,1.022038090547457,2,0,0
777,2,0.3320594360074206,0.680039107799784,-0.43822789465828155,0.0,-0.34390776876437806,0.0037101832907062817,0.30614653274819714,-1.2597759250607976,2,1.6471850415489437,0,0,1
44,42,-0.3793131963260608,0.13960300339572376,-0.5104106927247035,0.0,1.9620867593139584,1.5102995896214941,1.771100432468171,-0.036330981037821335,1,0.6966559960056404,1,1,2
1411,18,-1.102203112176647,0.3349448835759726,0.8967564929980691,0.0,1.3589730658238555,0.7477395613592038,0.21585964979968222,1.198611980784577,0,0.5795619427021631,1,1,0
634,26,1.267066434432196,-0.38729217335665544,-1.0535208300968644,0.0,1.8309413645001906,1.5446089022380511,0.16452402818868928,1.6251329774831036,2,0.9196659709210949,2,1,0
1725,13,1.3414252997280363,0.49288581109464774,1.2109732849213901,0.0,-1.1734482202176142,0.5691268004386473,-1.6446121652791128,-1.3054619757926307,1,-1.0900022359425958,0,0,1
664,14,-0.242856225742295,1.5350025700879104,0.8344992549566778,0.0,0.8224527080154476,-1.7310352282096884,-1.2902469714221612,1.158543899406726,0,1.0710267668978108,0,0,0
1046,49,0.8717591048378531,0.7131649519501244,-1.8274620739604404,0.0,0.028771084274788795,-0.820369771782088,0.049727237632765486,1.1636006902097231,0,1.646648828405779,1,1,2
327,29,-1.6376274079532998,0.8238136611508599,-0.07745661554172008,0.0,-1.008972281507062,1.4351327192873302,1.7406776181368355,-0.3833907786436372,1,0.022797881814023247,1,0,1
2160,35,-0.3326477069078996,0.27927048157396117,1.39802198947136,0.0,-1.1734482202176142,0.5109043634643724,1.3516868385627123,-1.3740426895321418,2,-1.7078036556664844,0,0,1
1065,24,0.9356702030077226,-1.6190594495480441,-0.1283855926122313,0.0,0.7069960684058375,1.7024536432726858,-0.5701379970079766,1.7510942958889315,1,-1.498586456754784,0,0,0
1418,7,2.3464237963851873,-1.1347636927665614,-1.2581253411691768,0.0,0.7291041506430725,-1.206586132686991,0.15644240908732668,0.5634598819756726,0,-0.9290601745543299,1,1,0
1266,12,-0.24364369193804916,0.4491842719840702,-0.07745661554172008,0.0,1.2838612617274638,-0.7105778503270953,0.19118857605612055,1.7233498140179968,0,-0.03110336395727448,0,1,0
417,30,-0.0008608131307848504,-0.04285017903876908,0.8482391456948681,0.0,-1.1734482202176142,-0.4793866608876857,0.6664809851506825,-0.047155443853448754,2,-0.3019778620443142,0,0,1
1715,22,-1.6471092597339214,1.73948986836397,-0.07745661554172008,0.0,-1.0151117930434534,-0.8682628592864847,1.040642601022876,-0.8869502407003598,2,1.5606579444741904,0,0,1
1712,29,0.7654686229134334,0.7356074263529406,0.9178391445886046,0.0,-1.1734482202176142,-0.19366270962338994,-1.6995823824401701,1.7282376012086493,2,0.022797881814023247,0,0,1
25,26,1.4865729105527765,1.298450490206338,2.0080829974045606,0.0,-1.1734482202176142,0.0037101832907062817,1.591996016762475,-0.8653869991661598,0,1.030860569243068,2,0,1
1341,45,1.155301984454393,-0.883947301844572,-0.07745661554172008,0.0,1.3291218883356046,-1.4752791178417095,-0.08304876459871054,0.05517008445006491,1,-0.8995411713960546,0,1,0
320,47,0.23676040952752309,-0.09241870036408341,-0.9155287933442385,0.0,0.28728860911294807,0.74021832450429,1.5056465475363352,-0.4257503112360789,0,1.5101883713115294,1,0,0
373,25,0.3625988675652819,-0.8813447531101835,-0.7626012307413279,0.0,-0.5060550662392199,-0.13887412820361747,-0.041814989893576744,-0.8365312116977368,0,-0.8421668403645995,0,0,1
1013,0,-0.4501535798873431,1.6147122401579501,0.2792402503887787,0.0,1.480347376506812,0.20451633739327701,-1.561049375776849,0.4889344932592365,1,1.2971298064156438,0,1,0
373,23,0.3671936421633974,0.8035848962736378,0.3045714908660413,0.0,-0.5562396992793798,-0.15161363008843617,-0.9677213795147639,-0.4711436083314407,2,0.48213474436077586,0,0,0
483,14,-0.8569753795971258,0.5185154997967838,0.6419853024368622,0.0,1.0114392939295018,1.3808224665836109,0.02007767996542582,-0.3362541499108888,2,0.4242990531472646,0,1,0
117,18,-0.22046403453310462,-2.165055928728146,-1.3309138599629449,0.0,-0.9971016771632143,1.4968035801197719,-0.2710834745757362,0.32721466807000554,2,-0.01985207086727659,2,0,1
1367,17,0.9633480029038023,0.5899474288091963,-1.130219778532033,0.0,-0.0645317639964215,0.04277732778684733,-0.6099642120574182,-1.3312790909505265,2,1.2376976783088722,0,0,0
1201,42,-0.014598552120467255,-1.4157142793082504,-0.09070787975735879,0.0,-1.1259805380358268,-0.7252331657682808,1.1317007150616936,-1.005497472176412,0,0.17599056190723655,0,0,1
1474,19,-0.4270540765300503,-0.3605482577491169,0.09283655425904196,0.0,0.19875688318899012,0.08348410892872286,0.6573011931179535,-0.6523558917066274,0,0.5601986936813497,0,0,0
1568,43,-0.0008608131307848504,0.20973600883698618,0.39163588774930164,0.0,1.508029008965017,0.6655449041475399,0.02007767996542582,0.2858525297305336,0,0.9224555529028067,2,0,0
395,15,-1.5224303795404557,1.3895351919876906,1.9226497413980106,0.0,-0.8204651633214125,-0.9651388403407946,-1.0526639919839575,-1.0015922475312573,0,0.03473864562311848,0,0,1
284,0,-0.3080047275287688,-0.6670718995096393,0.023565162817607517,0.0,0.30385012283621554,0.5651522723581124,0.39541510355536985,-0.802453204249467,1,1.0718673418709905,0,0,0
2045,26,0.2700597336502253,0.7177333400263352,-0.5059922477758587,0.0,1.3901837190902755,0.9870371745046383,0.02007767996542582,0.44181192891532706,0,1.1679623489887203,0,1,2
1592,2,-0.8578734186938427,0.14005897771294532,0.032253318930401405,0.0,0.7926505881675955,0.6276857068058754,-1.5374215803510884,0.8627301767395784,2,0.4095406396302294,2,0,0
1390,6,-0.678794048783557,-1.7586322228479498,-0.5850860712762884,0.0,-1.1734482202176142,0.0037101832907062817,1.164435738495263,0.8620124565969428,1,1.3035916623510022,0,0,1
1132,1,0.565841130740996,-1.0016185650794778,-1.0906976656559355,0.0,1.593396599907879,1.7378032802657202,1.2966774250352604,-0.05217036006394916,0,-0.33815243825155306,0,1,0
1342,9,-0.8621167810444369,-0.18960970191247148,0.9409789814201576,0.0,0.11552709567258757,-0.32984305374219114,-1.5613459572177464,0.029080795565767273,1,-1.550124166542002,2,0,0
151,23,0.7986096057981515,1.1436053241982833,1.6730307025156796,0.0,-1.1119167925114288,-1.3805380732732113,0.37206868122303954,1.0324271630983264,1,0.5697183762480127,2,0,1
50,33,-1.1911991149494559,0.4585295197021675,0.5713235470560524,0.0,0.028771084274788795,1.1382391738307946,0.3391926685490062,-1.0792600947131978,2,0.9262654584788096,0,0,0
556,47,0.9346802636082799,-1.264512033132549,-0.7810416090943398,0.0,1.2817576277563836,-1.0084517304517548,-1.7444129426511907,-1.2242709988427185,0,-1.4961028970428973,0,1,0
1589,38,2.210331319828848,-0.17950968539049686,-1.3411120286331295,0.0,0.9551308239610135,0.7569642139778603,-0.5624804418641154,0.5957846621610801,2,0.9488831008554982,0,0,0
1015,20,-0.6884194922395842,2.1000885295601472,1.5915732210245848,0.0,-0.22188866547905128,-1.1255095303771647,1.6824466714931023,-0.310485178312487,1,0.48746162196136406,0,0,0
756,21,1.0290872938536173,0.0861884348797304,-0.3733720086457776,0.0,1.5637953797413415,-1.6966149060729925,0.20103609076746248,0.7566741983608449,0,-1.3433684361396456,1,1,0
1911,6,1.6275252505423699,0.48812308902752516,-0.07745661554172008,0.0,0.028771084274788795,-0.42787395301626396,0.6316702955094335,-0.6110563521364035,1,0.022797881814023247,1,0,1
1353,27,-1.053996348170192,0.7750672469653263,0.6644451947320162,0.0,-0.9675849572398878,-1.3804407185186494,-1.6873309203053812,1.4196427988149642,0,-0.6246697391637106,0,0,1
693,15,0.8233865134051173,-0.5131403614287207,-0.07789053938151641,0.0,-0.8019749463061863,0.0037101832907062817,-1.510616162744253,-0.2673373676180956,1,1.0647223925246334,1,0,0
1263,35,-0.9518834398976947,0.49956810627008713,-1.2789452245191648,0.0,1.2455429607680066,0.9378473289520034,0.7983948331077935,0.3339002857452166,0,-1.398082151258129,1,1,0
544,25,-0.19051897567885603,-0.3786972900410699,0.7329238229940124,0.0,-1.1734482202176142,0.9563699083329676,0.19787258873151,-1.3859306831359095,0,-0.14216084941866988,0,0,1
487,12,-0.7040454380795081,0.728521429388036,0.3513396279424763,0.0,-0.12971580809031652,1.1240900798251512,-1.333486561071825,-1.1297094008610913,0,0.37031419204122845,1,0,0
1709,41,-0.5735252194885994,0.4778012434188446,-1.2228432993516682,0.0,2.1528978529693967,-0.274801170876299,0.02007767996542582,-0.25769791235098133,0,0.8310507209573237,0,0,0
968,25,0.5198575034541133,-0.8332115573081781,0.40778737458012554,0.0,-1.066987982897692,1.300466077592831,0.02007767996542582,0.029080795565767273,1,-1.2633901151543703,0,0,1
671,27,-0.3118711054728702,-0.11516080699015932,-1.2290991243699074,0.0,1.2932615719921945,0.7754636311978897,1.6785486330946708,1.2932806146587106,0,-0.45621376948724174,1,0,0
390,8,-0.5155499269997531,0.005799889435392411,1.4026789545626979,0.0,-1.1734482202176142,-1.0027540522752458,1.3903708887686508,0.34532111886259464,0,-1.300290255082191,1,0,1
1948,40,0.21753302027229177,-0.3549370833477206,-0.1762842459376092,0.0,-0.5412490451319427,1.025472964496696,-0.6485009544737109,-0.4551614589546514,1,1.5182611862379212,1,1,0
645,24,1.7010424057092184,0.9180185497618937,-0.280343768299074,0.0,1.4276330240562634,-0.24298699484384315,0.02007767996542582,-1.1484705246003073,2,0.30199454884648874,1,0,0
2157,46,-0.7326462610714269,-0.673317536981316,0.6351489121817091,0.0,-1.1734482202176142,-1.3075911078853861,-1.20956771667021,0.5544241475878233,0,1.7091551050851157,2,0,0
1632,6,1.3391892755104482,-0.17452930189464136,-0.8756874705035992,0.0,-0.7503733863575714,-1.3357185058746004,-1.0838011838904857,-1.0792013148468178,1,-1.1421449595811997,0,0,1
1822,25,1.2066941972890401,0.005799889435392411,1.0319518230853248,0.0,0.4924586677236979,-1.1750792047238503,-1.1398547232050336,-0.2823529884762346,1,0.1606053584579951,1,0,0
1675,20,-0.6049062052376788,1.2076958374103874,0.1930081743771992,0.0,0.7956137355861302,1.381580765786843,-1.4747607197018908,1.1679359270346596,2,-1.3662211265997382,0,0,0
1370,27,0.12826185443882798,0.2995779215711355,-0.14179323513119615,0.0,0.14543441587725664,-0.7267985549362626,-0.861253754513691,-0.9678615290205916,1,-1.3682011380888177,1,0,0
455,14,1.9140166529344134,-1.132927580970225,-1.4590986788018923,0.0,-0.6116674613790447,-0.9853052325329263,1.2515370676180169,0.1952680671421221,1,-0.8066841834920626,0,0,0
373,6,0.13054416686780845,0.35852970719611155,1.3946301995077215,0.0,-0.7824817435012312,1.1463857139210234,1.0866972637592522,0.029080795565767273,2,0.6389019323490844,0,0,1
220,45,-1.2736925494991862,-0.43585271380863644,0.4507094456060438,0.0,-1.1734482202176142,-1.0189992361565423,-1.4273572215530335,0.029080795565767273,0,-1.483895544930733,1,0,1
811,32,1.0100610754628763,-0.07656391696726138,0.3745788169699632,0.0,0.1302302912657916,0.5951257468103729,0.7971574891391198,0.03305845601744308,1,-0.584593322225219,1,0,0
870,7,-0.20895673539649662,0.04715898354559506,-0.41828241345185607,0.0,-0.4835187217769103,1.4046754858725667,0.7756380667199948,-0.7788250432440184,2,1.1843724802736961,0,0,0
1650,40,-0.14907353903583664,-0.9942001707413864,-0.16608024179300243,0.0,-0.23681247066914646,0.19580541754361894,0.8018477940500456,1.71559601864537,2,0.022797881814023247,0,0,0
154,36,1.2014327318318065,1.0144940034964527,-0.4694639981869168,0.0,1.7765676148814866,0.6773199747997186,-1.1819109380306079,-0.014971476010133274,0,1.2727960640254765,0,0,0
646,25,-0.46683862515196534,-1.2524983918613484,0.35887192832208453,0.0,-1.1734482202176142,0.0037101832907062817,-0.6601482325098604,0.8761602598993917,2,0.7132562427591204,1,0,1
971,48,-0.09543478114603268,-1.202470000423473,-2.428260940637256,0.0,0.8126557278395196,1.172383267730131,1.235498444096096,0.7231069107077145,1,-0.7102247552349531,0,1,0
452,40,0.0721514448225259,0.35674278605826454,-0.1649771938499935,0.0,-0.09255296645753182,1.1888202045329586,1.4297352516188666,-0.022637221662190978,2,-1.0584306231384746,0,0,0
457,16,0.5479207471901135,1.6617691030395538,0.2177275907904054,0.0,0.6006553525045543,0.3218762776970879,-0.7887631008893051,-0.9165098417039909,2,1.5767288983958963,1,0,0
